INFO 2025-11-03 02:51:40,369 autoreload Watching for file changes with StatReloader
INFO 2025-11-03 03:13:33,331 base Adding job tentatively -- it will be properly scheduled when the scheduler starts
INFO 2025-11-03 03:13:33,331 base Adding job tentatively -- it will be properly scheduled when the scheduler starts
INFO 2025-11-03 03:13:33,332 base Added job "self_ping" to job store "default"
INFO 2025-11-03 03:13:33,332 base Added job "restore_user_kill_switches" to job store "default"
INFO 2025-11-03 03:13:33,333 base Added job "restore_super_user_after_market" to job store "default"
INFO 2025-11-03 03:13:33,333 base Added job "auto_order_count_monitoring_process" to job store "default"
INFO 2025-11-03 03:13:33,334 base Added job "autoclosePositionProcess" to job store "default"
INFO 2025-11-03 03:13:33,334 base Added job "autoStopLossLotControlProcess" to job store "default"
INFO 2025-11-03 03:13:33,334 base Added job "check_and_update_daily_account_overview" to job store "default"
INFO 2025-11-03 03:13:33,335 base Added job "update_order_history" to job store "default"
INFO 2025-11-03 03:13:33,335 base Scheduler started
DEBUG 2025-11-03 03:13:33,336 base Looking for jobs to run
DEBUG 2025-11-03 03:13:33,336 base Next wakeup is due at 2025-11-03 03:13:34.330165+05:30 (in 0.993671 seconds)
INFO 2025-11-03 03:13:33,336 scheduler Scheduler started with jobs: [<Job (id=2c246e3b591449fc83e8b28691ca85ef name=autoclosePositionProcess)>, <Job (id=b4c12ed0ce854a7089dd26aea44e5a2c name=auto_order_count_monitoring_process)>, <Job (id=6041a09e84874107b37d9969284369d6 name=autoStopLossLotControlProcess)>, <Job (id=400ed014f648440cbcfbe97673a05979 name=check_and_update_daily_account_overview)>, <Job (id=534b555054f34925bbe8e70fdcb0b3a5 name=self_ping)>, <Job (id=f18c373214524a36b749ddb91d48ed60 name=restore_user_kill_switches)>, <Job (id=15c2ffa347b749008cdf36f3beee17ad name=restore_super_user_after_market)>, <Job (id=544103f8a7064055a309c294ec6c40ef name=update_order_history)>]
INFO 2025-11-03 03:13:33,388 autoreload Watching for file changes with StatReloader
DEBUG 2025-11-03 03:13:34,064 base Looking for jobs to run
DEBUG 2025-11-03 03:13:34,065 base Next wakeup is due at 2025-11-03 03:13:35.062957+05:30 (in 0.997434 seconds)
INFO 2025-11-03 03:13:34,066 base Running job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:13:35 IST)" (scheduled at 2025-11-03 03:13:34.063532+05:30)
INFO 2025-11-03 03:13:34,066 scheduler Job 'autoclosePositionProcess' executed in 0.0001 seconds.
INFO 2025-11-03 03:13:34,067 base Job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:13:35 IST)" executed successfully
DEBUG 2025-11-03 03:13:34,331 base Looking for jobs to run
INFO 2025-11-03 03:13:34,332 base Running job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:13:35 IST)" (scheduled at 2025-11-03 03:13:34.330165+05:30)
DEBUG 2025-11-03 03:13:34,333 base Next wakeup is due at 2025-11-03 03:13:35.329788+05:30 (in 0.996402 seconds)
INFO 2025-11-03 03:13:34,334 scheduler Job 'autoclosePositionProcess' executed in 0.0007 seconds.
INFO 2025-11-03 03:13:34,336 base Job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:13:35 IST)" executed successfully
DEBUG 2025-11-03 03:13:35,064 base Looking for jobs to run
DEBUG 2025-11-03 03:13:35,064 base Next wakeup is due at 2025-11-03 03:13:36.063532+05:30 (in 0.998814 seconds)
INFO 2025-11-03 03:13:35,065 base Running job "auto_order_count_monitoring_process (trigger: interval[0:00:02], next run at: 2025-11-03 03:13:37 IST)" (scheduled at 2025-11-03 03:13:35.062957+05:30)
INFO 2025-11-03 03:13:35,065 base Running job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:13:36 IST)" (scheduled at 2025-11-03 03:13:35.063532+05:30)
INFO 2025-11-03 03:13:35,065 base Running job "autoStopLossLotControlProcess (trigger: interval[0:00:02], next run at: 2025-11-03 03:13:37 IST)" (scheduled at 2025-11-03 03:13:35.064135+05:30)
INFO 2025-11-03 03:13:35,067 base Job "auto_order_count_monitoring_process (trigger: interval[0:00:02], next run at: 2025-11-03 03:13:37 IST)" executed successfully
INFO 2025-11-03 03:13:35,067 scheduler Job 'autoclosePositionProcess' executed in 0.0011 seconds.
INFO 2025-11-03 03:13:35,068 scheduler Job 'autoStopLossLotControlProcess' executed in 0.0007 seconds.
INFO 2025-11-03 03:13:35,068 base Job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:13:36 IST)" executed successfully
INFO 2025-11-03 03:13:35,069 base Job "autoStopLossLotControlProcess (trigger: interval[0:00:02], next run at: 2025-11-03 03:13:37 IST)" executed successfully
DEBUG 2025-11-03 03:13:35,330 base Looking for jobs to run
INFO 2025-11-03 03:13:35,331 base Running job "auto_order_count_monitoring_process (trigger: interval[0:00:02], next run at: 2025-11-03 03:13:37 IST)" (scheduled at 2025-11-03 03:13:35.329788+05:30)
INFO 2025-11-03 03:13:35,332 base Running job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:13:36 IST)" (scheduled at 2025-11-03 03:13:35.330165+05:30)
INFO 2025-11-03 03:13:35,333 base Running job "autoStopLossLotControlProcess (trigger: interval[0:00:02], next run at: 2025-11-03 03:13:37 IST)" (scheduled at 2025-11-03 03:13:35.330548+05:30)
DEBUG 2025-11-03 03:13:35,333 base Next wakeup is due at 2025-11-03 03:13:36.330165+05:30 (in 0.996517 seconds)
INFO 2025-11-03 03:13:35,334 base Job "auto_order_count_monitoring_process (trigger: interval[0:00:02], next run at: 2025-11-03 03:13:37 IST)" executed successfully
INFO 2025-11-03 03:13:35,335 scheduler Job 'autoclosePositionProcess' executed in 0.0006 seconds.
INFO 2025-11-03 03:13:35,335 scheduler Job 'autoStopLossLotControlProcess' executed in 0.0005 seconds.
INFO 2025-11-03 03:13:35,336 base Job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:13:36 IST)" executed successfully
INFO 2025-11-03 03:13:35,336 base Job "autoStopLossLotControlProcess (trigger: interval[0:00:02], next run at: 2025-11-03 03:13:37 IST)" executed successfully
DEBUG 2025-11-03 03:13:36,065 base Looking for jobs to run
DEBUG 2025-11-03 03:13:36,065 base Next wakeup is due at 2025-11-03 03:13:37.062957+05:30 (in 0.997420 seconds)
INFO 2025-11-03 03:13:36,065 base Running job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:13:37 IST)" (scheduled at 2025-11-03 03:13:36.063532+05:30)
INFO 2025-11-03 03:13:36,066 scheduler Job 'autoclosePositionProcess' executed in 0.0001 seconds.
INFO 2025-11-03 03:13:36,066 base Job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:13:37 IST)" executed successfully
INFO 2025-11-03 03:13:36,097 basehttp "GET /dashboard/ HTTP/1.1" 200 73541
INFO 2025-11-03 03:13:36,184 basehttp "GET /staticfiles/dashboard/assets/js/sidebarmenu.js HTTP/1.1" 200 1846
INFO 2025-11-03 03:13:36,185 basehttp "GET /staticfiles/dashboard/assets/js/app.min.js HTTP/1.1" 200 1263
INFO 2025-11-03 03:13:36,186 basehttp "GET /staticfiles/dashboard/assets/images/logos/tradewizlogo.png HTTP/1.1" 200 13822
INFO 2025-11-03 03:13:36,189 basehttp "GET /staticfiles/dashboard/assets/libs/bootstrap/dist/js/bootstrap.bundle.min.js HTTP/1.1" 200 80599
INFO 2025-11-03 03:13:36,195 basehttp "GET /staticfiles/dashboard/assets/libs/jquery/dist/jquery.min.js HTTP/1.1" 200 88151
INFO 2025-11-03 03:13:36,214 basehttp "GET /staticfiles/dashboard/assets/images/profile/user-1.jpg HTTP/1.1" 200 30954
INFO 2025-11-03 03:13:36,216 basehttp "GET /staticfiles/dashboard/assets/js/dashboard.js HTTP/1.1" 200 14204
INFO 2025-11-03 03:13:36,222 basehttp "GET /staticfiles/dashboard/assets/css/styles.min.css HTTP/1.1" 200 335915
INFO 2025-11-03 03:13:36,238 basehttp "GET /staticfiles/dashboard/assets/libs/apexcharts/dist/apexcharts.min.js HTTP/1.1" 200 503168
INFO 2025-11-03 03:13:36,249 basehttp "GET /staticfiles/dashboard/assets/libs/simplebar/dist/simplebar.css HTTP/1.1" 200 3890
INFO 2025-11-03 03:13:36,261 basehttp "GET /staticfiles/dashboard/assets/css/icons/tabler-icons/tabler-icons.css HTTP/1.1" 200 146896
DEBUG 2025-11-03 03:13:36,332 base Looking for jobs to run
DEBUG 2025-11-03 03:13:36,333 base Next wakeup is due at 2025-11-03 03:13:37.329788+05:30 (in 0.996794 seconds)
INFO 2025-11-03 03:13:36,333 base Running job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:13:37 IST)" (scheduled at 2025-11-03 03:13:36.330165+05:30)
INFO 2025-11-03 03:13:36,334 scheduler Job 'autoclosePositionProcess' executed in 0.0004 seconds.
INFO 2025-11-03 03:13:36,335 base Job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:13:37 IST)" executed successfully
INFO 2025-11-03 03:13:36,627 basehttp "GET /staticfiles/dashboard/assets/css/icons/tabler-icons/fonts/tabler-icons.woff2 HTTP/1.1" 200 552144
DEBUG 2025-11-03 03:13:37,063 base Looking for jobs to run
DEBUG 2025-11-03 03:13:37,064 base Next wakeup is due at 2025-11-03 03:13:37.064135+05:30 (in 0.000000 seconds)
INFO 2025-11-03 03:13:37,065 base Running job "auto_order_count_monitoring_process (trigger: interval[0:00:02], next run at: 2025-11-03 03:13:39 IST)" (scheduled at 2025-11-03 03:13:37.062957+05:30)
DEBUG 2025-11-03 03:13:37,065 base Looking for jobs to run
INFO 2025-11-03 03:13:37,066 base Running job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:13:38 IST)" (scheduled at 2025-11-03 03:13:37.063532+05:30)
DEBUG 2025-11-03 03:13:37,067 base Next wakeup is due at 2025-11-03 03:13:38.063532+05:30 (in 0.996225 seconds)
INFO 2025-11-03 03:13:37,067 base Running job "autoStopLossLotControlProcess (trigger: interval[0:00:02], next run at: 2025-11-03 03:13:39 IST)" (scheduled at 2025-11-03 03:13:37.064135+05:30)
INFO 2025-11-03 03:13:37,068 base Job "auto_order_count_monitoring_process (trigger: interval[0:00:02], next run at: 2025-11-03 03:13:39 IST)" executed successfully
INFO 2025-11-03 03:13:37,069 scheduler Job 'autoStopLossLotControlProcess' executed in 0.0006 seconds.
INFO 2025-11-03 03:13:37,070 base Job "autoStopLossLotControlProcess (trigger: interval[0:00:02], next run at: 2025-11-03 03:13:39 IST)" executed successfully
INFO 2025-11-03 03:13:37,070 scheduler Job 'autoclosePositionProcess' executed in 0.0025 seconds.
INFO 2025-11-03 03:13:37,072 base Job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:13:38 IST)" executed successfully
DEBUG 2025-11-03 03:13:37,330 base Looking for jobs to run
DEBUG 2025-11-03 03:13:37,332 base Next wakeup is due at 2025-11-03 03:13:38.330165+05:30 (in 0.997403 seconds)
INFO 2025-11-03 03:13:37,333 base Running job "auto_order_count_monitoring_process (trigger: interval[0:00:02], next run at: 2025-11-03 03:13:39 IST)" (scheduled at 2025-11-03 03:13:37.329788+05:30)
INFO 2025-11-03 03:13:37,334 base Running job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:13:38 IST)" (scheduled at 2025-11-03 03:13:37.330165+05:30)
INFO 2025-11-03 03:13:37,334 base Running job "autoStopLossLotControlProcess (trigger: interval[0:00:02], next run at: 2025-11-03 03:13:39 IST)" (scheduled at 2025-11-03 03:13:37.330548+05:30)
INFO 2025-11-03 03:13:37,335 base Job "auto_order_count_monitoring_process (trigger: interval[0:00:02], next run at: 2025-11-03 03:13:39 IST)" executed successfully
INFO 2025-11-03 03:13:37,338 scheduler Job 'autoStopLossLotControlProcess' executed in 0.0011 seconds.
INFO 2025-11-03 03:13:37,340 base Job "autoStopLossLotControlProcess (trigger: interval[0:00:02], next run at: 2025-11-03 03:13:39 IST)" executed successfully
INFO 2025-11-03 03:13:37,340 scheduler Job 'autoclosePositionProcess' executed in 0.0036 seconds.
INFO 2025-11-03 03:13:37,341 base Job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:13:38 IST)" executed successfully
INFO 2025-11-03 03:13:37,376 basehttp "GET /staticfiles/dashboard/assets/images/logos/favicon.png HTTP/1.1" 200 46148
DEBUG 2025-11-03 03:13:38,064 base Looking for jobs to run
DEBUG 2025-11-03 03:13:38,065 base Next wakeup is due at 2025-11-03 03:13:39.062957+05:30 (in 0.997587 seconds)
INFO 2025-11-03 03:13:38,065 base Running job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:13:39 IST)" (scheduled at 2025-11-03 03:13:38.063532+05:30)
INFO 2025-11-03 03:13:38,066 scheduler Job 'autoclosePositionProcess' executed in 0.0001 seconds.
INFO 2025-11-03 03:13:38,067 base Job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:13:39 IST)" executed successfully
DEBUG 2025-11-03 03:13:38,331 base Looking for jobs to run
DEBUG 2025-11-03 03:13:38,331 base Next wakeup is due at 2025-11-03 03:13:39.329788+05:30 (in 0.997937 seconds)
INFO 2025-11-03 03:13:38,332 base Running job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:13:39 IST)" (scheduled at 2025-11-03 03:13:38.330165+05:30)
INFO 2025-11-03 03:13:38,333 scheduler Job 'autoclosePositionProcess' executed in 0.0001 seconds.
INFO 2025-11-03 03:13:38,333 base Job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:13:39 IST)" executed successfully
DEBUG 2025-11-03 03:13:39,063 base Looking for jobs to run
DEBUG 2025-11-03 03:13:39,064 base Next wakeup is due at 2025-11-03 03:13:39.064135+05:30 (in 0.000000 seconds)
DEBUG 2025-11-03 03:13:39,064 base Looking for jobs to run
DEBUG 2025-11-03 03:13:39,065 base Next wakeup is due at 2025-11-03 03:13:40.063532+05:30 (in 0.998513 seconds)
INFO 2025-11-03 03:13:39,065 base Running job "auto_order_count_monitoring_process (trigger: interval[0:00:02], next run at: 2025-11-03 03:13:41 IST)" (scheduled at 2025-11-03 03:13:39.062957+05:30)
INFO 2025-11-03 03:13:39,066 base Running job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:13:40 IST)" (scheduled at 2025-11-03 03:13:39.063532+05:30)
INFO 2025-11-03 03:13:39,066 base Running job "autoStopLossLotControlProcess (trigger: interval[0:00:02], next run at: 2025-11-03 03:13:41 IST)" (scheduled at 2025-11-03 03:13:39.064135+05:30)
INFO 2025-11-03 03:13:39,068 scheduler Job 'autoStopLossLotControlProcess' executed in 0.0001 seconds.
INFO 2025-11-03 03:13:39,068 base Job "autoStopLossLotControlProcess (trigger: interval[0:00:02], next run at: 2025-11-03 03:13:41 IST)" executed successfully
INFO 2025-11-03 03:13:39,067 base Job "auto_order_count_monitoring_process (trigger: interval[0:00:02], next run at: 2025-11-03 03:13:41 IST)" executed successfully
INFO 2025-11-03 03:13:39,067 scheduler Job 'autoclosePositionProcess' executed in 0.0002 seconds.
INFO 2025-11-03 03:13:39,070 base Job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:13:40 IST)" executed successfully
DEBUG 2025-11-03 03:13:39,330 base Looking for jobs to run
DEBUG 2025-11-03 03:13:39,331 base Next wakeup is due at 2025-11-03 03:13:40.330165+05:30 (in 0.998450 seconds)
INFO 2025-11-03 03:13:39,332 base Running job "auto_order_count_monitoring_process (trigger: interval[0:00:02], next run at: 2025-11-03 03:13:41 IST)" (scheduled at 2025-11-03 03:13:39.329788+05:30)
INFO 2025-11-03 03:13:39,332 base Running job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:13:40 IST)" (scheduled at 2025-11-03 03:13:39.330165+05:30)
INFO 2025-11-03 03:13:39,332 base Running job "autoStopLossLotControlProcess (trigger: interval[0:00:02], next run at: 2025-11-03 03:13:41 IST)" (scheduled at 2025-11-03 03:13:39.330548+05:30)
INFO 2025-11-03 03:13:39,333 scheduler Job 'autoclosePositionProcess' executed in 0.0003 seconds.
INFO 2025-11-03 03:13:39,334 base Job "auto_order_count_monitoring_process (trigger: interval[0:00:02], next run at: 2025-11-03 03:13:41 IST)" executed successfully
INFO 2025-11-03 03:13:39,334 scheduler Job 'autoStopLossLotControlProcess' executed in 0.0007 seconds.
INFO 2025-11-03 03:13:39,335 base Job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:13:40 IST)" executed successfully
INFO 2025-11-03 03:13:39,336 base Job "autoStopLossLotControlProcess (trigger: interval[0:00:02], next run at: 2025-11-03 03:13:41 IST)" executed successfully
WARNING 2025-11-03 03:13:39,915 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-11-03 03:13:39,916 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 10084
DEBUG 2025-11-03 03:13:40,064 base Looking for jobs to run
DEBUG 2025-11-03 03:13:40,064 base Next wakeup is due at 2025-11-03 03:13:41.062957+05:30 (in 0.998403 seconds)
INFO 2025-11-03 03:13:40,064 base Running job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:13:41 IST)" (scheduled at 2025-11-03 03:13:40.063532+05:30)
INFO 2025-11-03 03:13:40,065 scheduler Job 'autoclosePositionProcess' executed in 0.0001 seconds.
INFO 2025-11-03 03:13:40,066 base Job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:13:41 IST)" executed successfully
DEBUG 2025-11-03 03:13:40,331 base Looking for jobs to run
DEBUG 2025-11-03 03:13:40,333 base Next wakeup is due at 2025-11-03 03:13:41.329788+05:30 (in 0.996731 seconds)
INFO 2025-11-03 03:13:40,334 base Running job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:13:41 IST)" (scheduled at 2025-11-03 03:13:40.330165+05:30)
INFO 2025-11-03 03:13:40,337 scheduler Job 'autoclosePositionProcess' executed in 0.0015 seconds.
INFO 2025-11-03 03:13:40,338 base Job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:13:41 IST)" executed successfully
DEBUG 2025-11-03 03:13:41,063 base Looking for jobs to run
DEBUG 2025-11-03 03:13:41,065 base Next wakeup is due at 2025-11-03 03:13:42.063532+05:30 (in 0.997893 seconds)
INFO 2025-11-03 03:13:41,066 base Running job "auto_order_count_monitoring_process (trigger: interval[0:00:02], next run at: 2025-11-03 03:13:43 IST)" (scheduled at 2025-11-03 03:13:41.062957+05:30)
INFO 2025-11-03 03:13:41,066 base Running job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:13:42 IST)" (scheduled at 2025-11-03 03:13:41.063532+05:30)
INFO 2025-11-03 03:13:41,068 base Running job "autoStopLossLotControlProcess (trigger: interval[0:00:02], next run at: 2025-11-03 03:13:43 IST)" (scheduled at 2025-11-03 03:13:41.064135+05:30)
INFO 2025-11-03 03:13:41,070 base Job "auto_order_count_monitoring_process (trigger: interval[0:00:02], next run at: 2025-11-03 03:13:43 IST)" executed successfully
INFO 2025-11-03 03:13:41,071 scheduler Job 'autoStopLossLotControlProcess' executed in 0.0006 seconds.
INFO 2025-11-03 03:13:41,072 scheduler Job 'autoclosePositionProcess' executed in 0.0030 seconds.
INFO 2025-11-03 03:13:41,073 base Job "autoStopLossLotControlProcess (trigger: interval[0:00:02], next run at: 2025-11-03 03:13:43 IST)" executed successfully
INFO 2025-11-03 03:13:41,074 base Job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:13:42 IST)" executed successfully
DEBUG 2025-11-03 03:13:41,331 base Looking for jobs to run
DEBUG 2025-11-03 03:13:41,332 base Next wakeup is due at 2025-11-03 03:13:42.330165+05:30 (in 0.997882 seconds)
INFO 2025-11-03 03:13:41,332 base Running job "auto_order_count_monitoring_process (trigger: interval[0:00:02], next run at: 2025-11-03 03:13:43 IST)" (scheduled at 2025-11-03 03:13:41.329788+05:30)
INFO 2025-11-03 03:13:41,333 base Running job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:13:42 IST)" (scheduled at 2025-11-03 03:13:41.330165+05:30)
INFO 2025-11-03 03:13:41,334 base Running job "autoStopLossLotControlProcess (trigger: interval[0:00:02], next run at: 2025-11-03 03:13:43 IST)" (scheduled at 2025-11-03 03:13:41.330548+05:30)
INFO 2025-11-03 03:13:41,336 scheduler Job 'autoStopLossLotControlProcess' executed in 0.0003 seconds.
INFO 2025-11-03 03:13:41,337 base Job "autoStopLossLotControlProcess (trigger: interval[0:00:02], next run at: 2025-11-03 03:13:43 IST)" executed successfully
INFO 2025-11-03 03:13:41,338 base Job "auto_order_count_monitoring_process (trigger: interval[0:00:02], next run at: 2025-11-03 03:13:43 IST)" executed successfully
INFO 2025-11-03 03:13:41,340 scheduler Job 'autoclosePositionProcess' executed in 0.0041 seconds.
INFO 2025-11-03 03:13:41,341 base Job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:13:42 IST)" executed successfully
DEBUG 2025-11-03 03:13:42,066 base Looking for jobs to run
DEBUG 2025-11-03 03:13:42,067 base Next wakeup is due at 2025-11-03 03:13:43.062957+05:30 (in 0.995402 seconds)
INFO 2025-11-03 03:13:42,068 base Running job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:13:43 IST)" (scheduled at 2025-11-03 03:13:42.063532+05:30)
INFO 2025-11-03 03:13:42,069 scheduler Job 'autoclosePositionProcess' executed in 0.0002 seconds.
INFO 2025-11-03 03:13:42,069 base Job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:13:43 IST)" executed successfully
DEBUG 2025-11-03 03:13:42,331 base Looking for jobs to run
DEBUG 2025-11-03 03:13:42,332 base Next wakeup is due at 2025-11-03 03:13:43.329788+05:30 (in 0.997553 seconds)
INFO 2025-11-03 03:13:42,332 base Running job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:13:43 IST)" (scheduled at 2025-11-03 03:13:42.330165+05:30)
INFO 2025-11-03 03:13:42,333 scheduler Job 'autoclosePositionProcess' executed in 0.0002 seconds.
INFO 2025-11-03 03:13:42,334 base Job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:13:43 IST)" executed successfully
DEBUG 2025-11-03 03:13:43,063 base Looking for jobs to run
DEBUG 2025-11-03 03:13:43,064 base Next wakeup is due at 2025-11-03 03:13:43.064135+05:30 (in 0.000000 seconds)
INFO 2025-11-03 03:13:43,064 base Running job "auto_order_count_monitoring_process (trigger: interval[0:00:02], next run at: 2025-11-03 03:13:45 IST)" (scheduled at 2025-11-03 03:13:43.062957+05:30)
INFO 2025-11-03 03:13:43,065 base Running job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:13:44 IST)" (scheduled at 2025-11-03 03:13:43.063532+05:30)
DEBUG 2025-11-03 03:13:43,065 base Looking for jobs to run
INFO 2025-11-03 03:13:43,067 base Job "auto_order_count_monitoring_process (trigger: interval[0:00:02], next run at: 2025-11-03 03:13:45 IST)" executed successfully
INFO 2025-11-03 03:13:43,067 scheduler Job 'autoclosePositionProcess' executed in 0.0009 seconds.
DEBUG 2025-11-03 03:13:43,068 base Next wakeup is due at 2025-11-03 03:13:44.063532+05:30 (in 0.995197 seconds)
INFO 2025-11-03 03:13:43,068 base Running job "autoStopLossLotControlProcess (trigger: interval[0:00:02], next run at: 2025-11-03 03:13:45 IST)" (scheduled at 2025-11-03 03:13:43.064135+05:30)
INFO 2025-11-03 03:13:43,070 base Job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:13:44 IST)" executed successfully
INFO 2025-11-03 03:13:43,071 scheduler Job 'autoStopLossLotControlProcess' executed in 0.0007 seconds.
INFO 2025-11-03 03:13:43,071 base Job "autoStopLossLotControlProcess (trigger: interval[0:00:02], next run at: 2025-11-03 03:13:45 IST)" executed successfully
DEBUG 2025-11-03 03:13:43,331 base Looking for jobs to run
DEBUG 2025-11-03 03:13:43,331 base Next wakeup is due at 2025-11-03 03:13:44.330165+05:30 (in 0.998221 seconds)
INFO 2025-11-03 03:13:43,332 base Running job "auto_order_count_monitoring_process (trigger: interval[0:00:02], next run at: 2025-11-03 03:13:45 IST)" (scheduled at 2025-11-03 03:13:43.329788+05:30)
INFO 2025-11-03 03:13:43,332 base Running job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:13:44 IST)" (scheduled at 2025-11-03 03:13:43.330165+05:30)
INFO 2025-11-03 03:13:43,333 base Running job "autoStopLossLotControlProcess (trigger: interval[0:00:02], next run at: 2025-11-03 03:13:45 IST)" (scheduled at 2025-11-03 03:13:43.330548+05:30)
INFO 2025-11-03 03:13:43,333 base Job "auto_order_count_monitoring_process (trigger: interval[0:00:02], next run at: 2025-11-03 03:13:45 IST)" executed successfully
INFO 2025-11-03 03:13:43,334 scheduler Job 'autoclosePositionProcess' executed in 0.0004 seconds.
INFO 2025-11-03 03:13:43,335 scheduler Job 'autoStopLossLotControlProcess' executed in 0.0007 seconds.
INFO 2025-11-03 03:13:43,335 base Job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:13:44 IST)" executed successfully
INFO 2025-11-03 03:13:43,336 base Job "autoStopLossLotControlProcess (trigger: interval[0:00:02], next run at: 2025-11-03 03:13:45 IST)" executed successfully
DEBUG 2025-11-03 03:13:44,065 base Looking for jobs to run
DEBUG 2025-11-03 03:13:44,065 base Next wakeup is due at 2025-11-03 03:13:45.062957+05:30 (in 0.997180 seconds)
INFO 2025-11-03 03:13:44,066 base Running job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:13:45 IST)" (scheduled at 2025-11-03 03:13:44.063532+05:30)
INFO 2025-11-03 03:13:44,066 scheduler Job 'autoclosePositionProcess' executed in 0.0001 seconds.
INFO 2025-11-03 03:13:44,067 base Job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:13:45 IST)" executed successfully
DEBUG 2025-11-03 03:13:44,331 base Looking for jobs to run
DEBUG 2025-11-03 03:13:44,331 base Next wakeup is due at 2025-11-03 03:13:45.329788+05:30 (in 0.998018 seconds)
INFO 2025-11-03 03:13:44,332 base Running job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:13:45 IST)" (scheduled at 2025-11-03 03:13:44.330165+05:30)
INFO 2025-11-03 03:13:44,333 scheduler Job 'autoclosePositionProcess' executed in 0.0002 seconds.
INFO 2025-11-03 03:13:44,333 base Job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:13:45 IST)" executed successfully
DEBUG 2025-11-03 03:13:45,063 base Looking for jobs to run
DEBUG 2025-11-03 03:13:45,064 base Next wakeup is due at 2025-11-03 03:13:45.064135+05:30 (in 0.000000 seconds)
INFO 2025-11-03 03:13:45,064 base Running job "auto_order_count_monitoring_process (trigger: interval[0:00:02], next run at: 2025-11-03 03:13:47 IST)" (scheduled at 2025-11-03 03:13:45.062957+05:30)
INFO 2025-11-03 03:13:45,065 base Running job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:13:46 IST)" (scheduled at 2025-11-03 03:13:45.063532+05:30)
DEBUG 2025-11-03 03:13:45,065 base Looking for jobs to run
INFO 2025-11-03 03:13:45,065 scheduler Job 'autoclosePositionProcess' executed in 0.0002 seconds.
